date,time,day,incident,min_delay
2022-01-03T00:00:00Z,12:49:00,Monday,Operations - Operator,12
2022-01-03T00:00:00Z,12:50:00,Monday,Operations - Operator,23
2022-01-03T00:00:00Z,12:59:00,Monday,Operations - Operator,7
2022-01-03T00:00:00Z,12:59:00,Monday,Operations - Operator,7
2022-01-03T00:00:00Z,13:07:00,Monday,Operations - Operator,23
2022-01-03T00:00:00Z,13:07:00,Monday,Operations - Operator,23
2022-01-03T00:00:00Z,13:16:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,13:23:00,Monday,Operations - Operator,11
2022-01-03T00:00:00Z,13:24:00,Monday,Operations - Operator,13
2022-01-03T00:00:00Z,13:26:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,13:29:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,13:33:00,Monday,Emergency Services,14
2022-01-03T00:00:00Z,13:34:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,13:35:00,Monday,Operations - Operator,16
2022-01-03T00:00:00Z,13:37:00,Monday,Collision - TTC,20
2022-01-03T00:00:00Z,13:38:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,13:44:00,Monday,Operations - Operator,20
2022-01-03T00:00:00Z,13:46:00,Monday,Operations - Operator,18
2022-01-03T00:00:00Z,13:54:00,Monday,Operations - Operator,11
2022-01-03T00:00:00Z,14:00:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,14:06:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,14:10:00,Monday,Road Blocked - NON-TTC Collision,27
2022-01-03T00:00:00Z,14:14:00,Monday,Operations - Operator,7
2022-01-03T00:00:00Z,14:14:00,Monday,Road Blocked - NON-TTC Collision,27
2022-01-03T00:00:00Z,14:16:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,14:17:00,Monday,Operations - Operator,13
2022-01-03T00:00:00Z,14:23:00,Monday,Operations - Operator,18
2022-01-03T00:00:00Z,14:24:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,14:24:00,Monday,Collision - TTC,10
2022-01-03T00:00:00Z,14:25:00,Monday,Operations - Operator,7
2022-01-03T00:00:00Z,14:25:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,14:26:00,Monday,Road Blocked - NON-TTC Collision,13
2022-01-03T00:00:00Z,14:27:00,Monday,Operations - Operator,20
2022-01-03T00:00:00Z,14:28:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,14:29:00,Monday,Operations - Operator,20
2022-01-03T00:00:00Z,14:29:00,Monday,Operations - Operator,19
2022-01-03T00:00:00Z,14:30:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,14:30:00,Monday,Operations - Operator,20
2022-01-03T00:00:00Z,14:30:00,Monday,Mechanical,10
2022-01-03T00:00:00Z,14:33:00,Monday,Operations - Operator,16
2022-01-03T00:00:00Z,14:36:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,14:38:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,14:41:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,14:42:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,14:43:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,14:50:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,14:51:00,Monday,Collision - TTC,14
2022-01-03T00:00:00Z,14:51:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,14:56:00,Monday,Emergency Services,10
2022-01-03T00:00:00Z,14:57:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,15:00:00,Monday,Operations - Operator,14
2022-01-03T00:00:00Z,15:00:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,15:01:00,Monday,Operations - Operator,34
2022-01-03T00:00:00Z,15:01:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,15:07:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,15:09:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,15:10:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,15:15:00,Monday,Operations - Operator,14
2022-01-03T00:00:00Z,15:15:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,15:16:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,15:16:00,Monday,Operations - Operator,12
2022-01-03T00:00:00Z,15:17:00,Monday,Operations - Operator,25
2022-01-03T00:00:00Z,15:27:00,Monday,Operations - Operator,13
2022-01-03T00:00:00Z,15:30:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,15:30:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,15:30:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,15:30:00,Monday,Mechanical,18
2022-01-03T00:00:00Z,15:35:00,Monday,Operations - Operator,20
2022-01-03T00:00:00Z,15:40:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,15:41:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,15:45:00,Monday,Operations - Operator,16
2022-01-03T00:00:00Z,15:46:00,Monday,Operations - Operator,11
2022-01-03T00:00:00Z,15:46:00,Monday,Emergency Services,14
2022-01-03T00:00:00Z,15:50:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,15:52:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,15:53:00,Monday,Mechanical,9
2022-01-03T00:00:00Z,15:54:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,15:56:00,Monday,Mechanical,20
2022-01-03T00:00:00Z,15:57:00,Monday,Mechanical,10
2022-01-03T00:00:00Z,15:57:00,Monday,Operations - Operator,12
2022-01-03T00:00:00Z,16:01:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,16:02:00,Monday,Operations - Operator,17
2022-01-03T00:00:00Z,16:04:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,16:05:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,16:08:00,Monday,Mechanical,21
2022-01-03T00:00:00Z,16:13:00,Monday,Operations - Operator,13
2022-01-03T00:00:00Z,16:17:00,Monday,Mechanical,25
2022-01-03T00:00:00Z,16:17:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,16:24:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,16:25:00,Monday,General Delay,30
2022-01-03T00:00:00Z,16:29:00,Monday,Operations - Operator,16
2022-01-03T00:00:00Z,16:37:00,Monday,Mechanical,10
2022-01-03T00:00:00Z,16:39:00,Monday,Investigation,9
2022-01-03T00:00:00Z,16:42:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,16:48:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,16:49:00,Monday,Operations - Operator,18
2022-01-03T00:00:00Z,17:09:00,Monday,Operations - Operator,12
2022-01-03T00:00:00Z,17:12:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,17:13:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,17:15:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,17:19:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,17:22:00,Monday,Mechanical,9
2022-01-03T00:00:00Z,17:25:00,Monday,Mechanical,6
2022-01-03T00:00:00Z,17:26:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,17:27:00,Monday,Mechanical,16
2022-01-03T00:00:00Z,17:33:00,Monday,Operations - Operator,16
2022-01-03T00:00:00Z,17:36:00,Monday,Mechanical,19
2022-01-03T00:00:00Z,17:38:00,Monday,Operations - Operator,7
2022-01-03T00:00:00Z,17:39:00,Monday,Operations - Operator,20
2022-01-03T00:00:00Z,17:42:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,17:44:00,Monday,Operations - Operator,11
2022-01-03T00:00:00Z,17:44:00,Monday,Operations - Operator,18
2022-01-03T00:00:00Z,17:44:00,Monday,Mechanical,0
2022-01-03T00:00:00Z,17:45:00,Monday,Operations - Operator,18
2022-01-03T00:00:00Z,17:47:00,Monday,Operations - Operator,11
2022-01-03T00:00:00Z,17:48:00,Monday,Operations - Operator,18
2022-01-03T00:00:00Z,17:48:00,Monday,Mechanical,11
2022-01-03T00:00:00Z,17:51:00,Monday,Mechanical,10
2022-01-03T00:00:00Z,17:52:00,Monday,Collision - TTC,11
2022-01-03T00:00:00Z,17:52:00,Monday,Collision - TTC,0
2022-01-03T00:00:00Z,17:58:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,18:02:00,Monday,Operations - Operator,6
2022-01-03T00:00:00Z,18:06:00,Monday,Emergency Services,10
2022-01-03T00:00:00Z,18:13:00,Monday,Operations - Operator,5
2022-01-03T00:00:00Z,18:31:00,Monday,Mechanical,15
2022-01-03T00:00:00Z,18:31:00,Monday,Operations - Operator,15
2022-01-03T00:00:00Z,18:31:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,18:35:00,Monday,Mechanical,13
2022-01-03T00:00:00Z,18:36:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,19:01:00,Monday,Investigation,13
2022-01-03T00:00:00Z,19:15:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,19:18:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,19:22:00,Monday,Mechanical,15
2022-01-03T00:00:00Z,19:26:00,Monday,Security,16
2022-01-03T00:00:00Z,19:27:00,Monday,Mechanical,13
2022-01-03T00:00:00Z,19:42:00,Monday,Operations - Operator,9
2022-01-03T00:00:00Z,19:59:00,Monday,Operations - Operator,12
2022-01-03T00:00:00Z,20:25:00,Monday,Mechanical,20
2022-01-03T00:00:00Z,20:34:00,Monday,Operations - Operator,10
2022-01-03T00:00:00Z,20:40:00,Monday,Investigation,20
2022-01-03T00:00:00Z,20:48:00,Monday,Collision - TTC,28
2022-01-03T00:00:00Z,20:56:00,Monday,Operations - Operator,8
2022-01-03T00:00:00Z,21:01:00,Monday,Mechanical,14
2022-01-03T00:00:00Z,21:03:00,Monday,Mechanical,11
2022-01-03T00:00:00Z,21:20:00,Monday,Operations - Operator,13
2022-01-03T00:00:00Z,21:24:00,Monday,Mechanical,19
2022-01-03T00:00:00Z,21:37:00,Monday,Mechanical,8
2022-01-03T00:00:00Z,21:55:00,Monday,Security,10
2022-01-03T00:00:00Z,22:22:00,Monday,Mechanical,7
2022-01-03T00:00:00Z,23:14:00,Monday,Emergency Services,0
2022-01-03T00:00:00Z,23:30:00,Monday,Utilized Off Route,0
2022-01-03T00:00:00Z,23:31:00,Monday,Diversion,103
2022-01-03T00:00:00Z,23:42:00,Monday,Mechanical,10
2022-01-03T00:00:00Z,23:48:00,Monday,Utilized Off Route,9
2022-01-04T00:00:00Z,02:00:00,Tuesday,Emergency Services,0
2022-01-04T00:00:00Z,02:10:00,Tuesday,Operations - Operator,3
2022-01-04T00:00:00Z,03:19:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,04:00:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,04:21:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,04:38:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,04:38:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,04:41:00,Tuesday,Operations - Operator,21
2022-01-04T00:00:00Z,04:43:00,Tuesday,Operations - Operator,26
2022-01-04T00:00:00Z,04:46:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,04:55:00,Tuesday,Operations - Operator,0
2022-01-04T00:00:00Z,05:04:00,Tuesday,Operations - Operator,24
2022-01-04T00:00:00Z,05:05:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,05:07:00,Tuesday,Operations - Operator,22
2022-01-04T00:00:00Z,05:17:00,Tuesday,Mechanical,10
2022-01-04T00:00:00Z,05:17:00,Tuesday,Mechanical,10
2022-01-04T00:00:00Z,05:18:00,Tuesday,Operations - Operator,18
2022-01-04T00:00:00Z,05:27:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,05:28:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,05:28:00,Tuesday,Operations - Operator,46
2022-01-04T00:00:00Z,05:32:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,05:43:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,05:44:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,05:44:00,Tuesday,Operations - Operator,19
2022-01-04T00:00:00Z,05:44:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,05:46:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,05:47:00,Tuesday,Mechanical,30
2022-01-04T00:00:00Z,05:55:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,05:57:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,05:58:00,Tuesday,Operations - Operator,7
2022-01-04T00:00:00Z,06:00:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,06:01:00,Tuesday,Vision,5
2022-01-04T00:00:00Z,06:02:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,06:03:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,06:04:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,06:04:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,06:05:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,06:07:00,Tuesday,Diversion,23
2022-01-04T00:00:00Z,06:14:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,06:29:00,Tuesday,Mechanical,5
2022-01-04T00:00:00Z,06:33:00,Tuesday,Operations - Operator,4
2022-01-04T00:00:00Z,06:34:00,Tuesday,Operations - Operator,18
2022-01-04T00:00:00Z,06:39:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,06:44:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,06:46:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,06:48:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,06:52:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,06:54:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,07:01:00,Tuesday,Mechanical,15
2022-01-04T00:00:00Z,07:02:00,Tuesday,Operations - Operator,7
2022-01-04T00:00:00Z,07:04:00,Tuesday,Operations - Operator,7
2022-01-04T00:00:00Z,07:04:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,07:08:00,Tuesday,Mechanical,18
2022-01-04T00:00:00Z,07:10:00,Tuesday,Security,6
2022-01-04T00:00:00Z,07:27:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,07:50:00,Tuesday,Operations - Operator,25
2022-01-04T00:00:00Z,07:52:00,Tuesday,Mechanical,9
2022-01-04T00:00:00Z,08:16:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,08:22:00,Tuesday,Mechanical,5
2022-01-04T00:00:00Z,08:31:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,08:38:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,08:55:00,Tuesday,Mechanical,9
2022-01-04T00:00:00Z,09:02:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,09:05:00,Tuesday,Diversion,30
2022-01-04T00:00:00Z,09:13:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,09:14:00,Tuesday,Mechanical,0
2022-01-04T00:00:00Z,09:14:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,09:17:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,09:19:00,Tuesday,Operations - Operator,17
2022-01-04T00:00:00Z,09:40:00,Tuesday,Collision - TTC,12
2022-01-04T00:00:00Z,09:46:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,09:48:00,Tuesday,Mechanical,10
2022-01-04T00:00:00Z,09:53:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,09:58:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,09:59:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,10:00:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,10:09:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,10:12:00,Tuesday,Mechanical,10
2022-01-04T00:00:00Z,10:21:00,Tuesday,Collision - TTC,5
2022-01-04T00:00:00Z,10:31:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,10:41:00,Tuesday,Operations - Operator,17
2022-01-04T00:00:00Z,10:55:00,Tuesday,Operations - Operator,23
2022-01-04T00:00:00Z,10:55:00,Tuesday,Operations - Operator,23
2022-01-04T00:00:00Z,11:09:00,Tuesday,Cleaning - Unsanitary,8
2022-01-04T00:00:00Z,11:20:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,11:37:00,Tuesday,Operations - Operator,18
2022-01-04T00:00:00Z,11:38:00,Tuesday,Cleaning - Unsanitary,20
2022-01-04T00:00:00Z,11:55:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,12:06:00,Tuesday,Security,8
2022-01-04T00:00:00Z,12:07:00,Tuesday,Mechanical,13
2022-01-04T00:00:00Z,12:17:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,12:20:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,12:30:00,Tuesday,Collision - TTC,0
2022-01-04T00:00:00Z,12:32:00,Tuesday,Mechanical,4
2022-01-04T00:00:00Z,12:38:00,Tuesday,Mechanical,25
2022-01-04T00:00:00Z,12:49:00,Tuesday,Emergency Services,10
2022-01-04T00:00:00Z,12:57:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,13:06:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,13:13:00,Tuesday,Operations - Operator,19
2022-01-04T00:00:00Z,13:25:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,13:34:00,Tuesday,Operations - Operator,18
2022-01-04T00:00:00Z,13:35:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,13:36:00,Tuesday,Operations - Operator,25
2022-01-04T00:00:00Z,13:43:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,13:44:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,13:45:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,13:48:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,13:50:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,13:51:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,13:52:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,13:54:00,Tuesday,Operations - Operator,30
2022-01-04T00:00:00Z,14:00:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,14:00:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,14:07:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,14:17:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,14:18:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,14:22:00,Tuesday,Operations - Operator,20
2022-01-04T00:00:00Z,14:25:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,14:28:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,14:30:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,14:31:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,14:31:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,14:34:00,Tuesday,Operations - Operator,2
2022-01-04T00:00:00Z,14:35:00,Tuesday,Operations - Operator,7
2022-01-04T00:00:00Z,14:36:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,14:41:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,14:42:00,Tuesday,Mechanical,15
2022-01-04T00:00:00Z,14:43:00,Tuesday,Mechanical,14
2022-01-04T00:00:00Z,14:45:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,14:47:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,14:50:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,14:54:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,14:58:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,15:05:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,15:05:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,15:06:00,Tuesday,Operations - Operator,23
2022-01-04T00:00:00Z,15:07:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,15:08:00,Tuesday,Mechanical,8
2022-01-04T00:00:00Z,15:08:00,Tuesday,Mechanical,20
2022-01-04T00:00:00Z,15:08:00,Tuesday,Operations - Operator,27
2022-01-04T00:00:00Z,15:10:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,15:10:00,Tuesday,Emergency Services,13
2022-01-04T00:00:00Z,15:12:00,Tuesday,Operations - Operator,19
2022-01-04T00:00:00Z,15:13:00,Tuesday,Operations - Operator,27
2022-01-04T00:00:00Z,15:15:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,15:26:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,15:28:00,Tuesday,Mechanical,10
2022-01-04T00:00:00Z,15:30:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,15:31:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,15:33:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,15:35:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,15:39:00,Tuesday,Mechanical,6
2022-01-04T00:00:00Z,15:48:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,15:48:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,15:52:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,15:54:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,15:55:00,Tuesday,Operations - Operator,16
2022-01-04T00:00:00Z,15:57:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,15:59:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,15:59:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,16:11:00,Tuesday,Operations - Operator,11
2022-01-04T00:00:00Z,16:13:00,Tuesday,Mechanical,12
2022-01-04T00:00:00Z,16:21:00,Tuesday,Collision - TTC,15
2022-01-04T00:00:00Z,16:22:00,Tuesday,Mechanical,19
2022-01-04T00:00:00Z,16:22:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,16:31:00,Tuesday,Security,24
2022-01-04T00:00:00Z,16:33:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,16:33:00,Tuesday,Security,12
2022-01-04T00:00:00Z,16:35:00,Tuesday,Operations - Operator,25
2022-01-04T00:00:00Z,16:40:00,Tuesday,Operations - Operator,15
2022-01-04T00:00:00Z,16:48:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,16:48:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,16:52:00,Tuesday,Mechanical,8
2022-01-04T00:00:00Z,17:07:00,Tuesday,Operations - Operator,7
2022-01-04T00:00:00Z,17:09:00,Tuesday,Operations - Operator,12
2022-01-04T00:00:00Z,17:13:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,17:14:00,Tuesday,Operations - Operator,18
2022-01-04T00:00:00Z,17:15:00,Tuesday,Emergency Services,12
2022-01-04T00:00:00Z,17:16:00,Tuesday,Operations - Operator,18
2022-01-04T00:00:00Z,17:21:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,17:24:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,17:48:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,17:53:00,Tuesday,Mechanical,35
2022-01-04T00:00:00Z,17:58:00,Tuesday,Operations - Operator,13
2022-01-04T00:00:00Z,17:59:00,Tuesday,Mechanical,12
2022-01-04T00:00:00Z,18:00:00,Tuesday,Mechanical,10
2022-01-04T00:00:00Z,18:00:00,Tuesday,Operations - Operator,14
2022-01-04T00:00:00Z,18:06:00,Tuesday,Operations - Operator,5
2022-01-04T00:00:00Z,18:11:00,Tuesday,Emergency Services,15
2022-01-04T00:00:00Z,18:11:00,Tuesday,Mechanical,7
2022-01-04T00:00:00Z,18:12:00,Tuesday,Operations - Operator,21
2022-01-04T00:00:00Z,18:15:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,18:17:00,Tuesday,Diversion,42
2022-01-04T00:00:00Z,18:20:00,Tuesday,Collision - TTC,12
2022-01-04T00:00:00Z,18:20:00,Tuesday,Security,19
2022-01-04T00:00:00Z,18:21:00,Tuesday,Mechanical,12
2022-01-04T00:00:00Z,18:33:00,Tuesday,Mechanical,11
2022-01-04T00:00:00Z,18:49:00,Tuesday,Mechanical,13
2022-01-04T00:00:00Z,19:08:00,Tuesday,Operations - Operator,8
2022-01-04T00:00:00Z,19:11:00,Tuesday,Security,25
2022-01-04T00:00:00Z,19:15:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,19:38:00,Tuesday,Operations - Operator,6
2022-01-04T00:00:00Z,19:46:00,Tuesday,Utilized Off Route,0
2022-01-04T00:00:00Z,19:50:00,Tuesday,Operations - Operator,10
2022-01-04T00:00:00Z,19:51:00,Tuesday,Mechanical,11
2022-01-04T00:00:00Z,19:53:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,20:01:00,Tuesday,Operations - Operator,9
2022-01-04T00:00:00Z,20:57:00,Tuesday,Operations - Operator,13
